Courses by Dept w Enrlmt,3774,,,,,,,,,,
Acad Org,Current Status,Course ID,Subject,Catalog,Section,Term,Term2,Title,Tot Enrl,Component,Instructor
16300,Active,8822,MA,497,129,4219,Fall 2021,Undergraduate Research,0,RSC,"Athavale,Prashant Vinayak"
16300,Active,8831,MA,522,1,4199,Fall 2019,Classical Real Analysis,2,LEC,"Athavale,Prashant Vinayak"
16300,Active,8832,MA,526,1,4219,Fall 2021,Convex Opti & Analysis,5,LEC,"Athavale,Prashant Vinayak"
16300,Active,8849,STAT,584,1,4222,Spring 2022,Advanced Applied Statistics,0,LEC,"Athavale,Prashant Vinayak"
16300,Active,8898,MA,725,1,4192,Spring 2019,Seminar in Applied Mathematics,10,SEM,"Athavale,Prashant Vinayak"
16300,Active,8905,MA,810,129,4212,Spring 2021,"Thesis, Dissertation or Sp Pro",1,THE,"Athavale,Prashant Vinayak"
16300,Active,8905,MA,810,129,4219,Fall 2021,"Thesis, Dissertation or Sp Pro",1,THE,"Athavale,Prashant Vinayak"
16300,Active,8726,MA,41,5,4219,Fall 2021,Co-Calculus Mathematics,26,LEC,"Atindama,Emmanuel Atoleya"
16300,Active,8726,MA,41,7,4219,Fall 2021,Co-Calculus Mathematics,66,LEC,"Atindama,Emmanuel Atoleya"
16300,Active,8726,MA,41,9,4219,Fall 2021,Co-Calculus Mathematics,58,LEC,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,31,4209,Fall 2020,Calculus I,25,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,32,4209,Fall 2020,Calculus I,23,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,33,4209,Fall 2020,Calculus I,25,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,34,4209,Fall 2020,Calculus I,25,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,51,4199,Fall 2019,Calculus I,23,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,52,4199,Fall 2019,Calculus I,25,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,53,4199,Fall 2019,Calculus I,21,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,54,4199,Fall 2019,Calculus I,17,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,1,4159,Fall 2015,Calculus I,101,LEC,"Martin,Christopher J."
16300,Active,8733,MA,132,31,4202,Spring 2020,Calculus II,17,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,32,4202,Spring 2020,Calculus II,17,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,33,4202,Spring 2020,Calculus II,24,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,34,4202,Spring 2020,Calculus II,16,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,41,4212,Spring 2021,Calculus II,12,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,42,4212,Spring 2021,Calculus II,11,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,43,4212,Spring 2021,Calculus II,25,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8733,MA,132,44,4212,Spring 2021,Calculus II,14,DIS,"Atindama,Emmanuel Atoleya"
16300,Active,8732,MA,131,21,4219,Fall 2021,Calculus I,21,DIS,"Attipoe,Wisdom Kwame"
16300,Active,8732,MA,131,22,4219,Fall 2021,Calculus I,22,DIS,"Attipoe,Wisdom Kwame"
16300,Active,8732,MA,131,23,4219,Fall 2021,Calculus I,20,DIS,"Attipoe,Wisdom Kwame"
16300,Active,8732,MA,131,24,4219,Fall 2021,Calculus I,19,DIS,"Attipoe,Wisdom Kwame"
16300,Active,11578,MA,368,1,4179,Fall 2017,Mathematical Bio Seminar,0,SEM,"Bailey,Susan Frances"
16300,Active,11578,MA,368,1,4189,Fall 2018,Mathematical Bio Seminar,1,SEM,"Bailey,Susan Frances"
16300,Active,11578,MA,368,1,4199,Fall 2019,Mathematical Bio Seminar,2,SEM,"Bailey,Susan Frances"
16300,Active,11578,MA,368,1,4219,Fall 2021,Mathematical Bio Seminar,4,SEM,"Bailey,Susan Frances"
16300,Active,8743,MA,232,14,4159,Fall 2015,Elementary Differential Eq,28,DIS,"Barley,Brianna M."
16300,Active,8743,MA,232,14,4162,Spring 2016,Elementary Differential Eq,2,DIS,"Barley,Brianna M."
16300,Active,10149,MA,42,2,4219,Fall 2021,Co-Calculus II,21,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,11,4212,Spring 2021,Calculus III,25,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,13,4219,Fall 2021,Calculus III,13,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,14,4219,Fall 2021,Calculus III,18,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,21,4212,Spring 2021,Calculus III,18,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,22,4212,Spring 2021,Calculus III,5,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,23,4202,Spring 2020,Calculus III,25,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,23,4209,Fall 2020,Calculus III,10,DIS,"Basile,Adam M"
16300,Active,8742,MA,231,24,4209,Fall 2020,Calculus III,26,DIS,"Basile,Adam M"
16300,Active,8747,STAT,282,D1,4166,Summer 2016,General Statistics,0,LEC,"Basnayake,Ranil Kumara"
16300,Active,8726,MA,41,1,4152,Spring 2015,Co-Calculus Mathematics,16,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8726,MA,41,2,4149,Fall 2014,Co-Calculus Mathematics,58,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8726,MA,41,5,4149,Fall 2014,Co-Calculus Mathematics,47,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8726,MA,41,8,4149,Fall 2014,Co-Calculus Mathematics,62,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8726,MA,41,DIST,4152,Spring 2015,Co-Calculus Mathematics,7,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,1,4152,Spring 2015,Co-Calculus II,17,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,1,4169,Fall 2016,Co-Calculus II,57,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,1,4172,Spring 2017,Co-Calculus II,18,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,2,4172,Spring 2017,Co-Calculus II,18,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,4,4172,Spring 2017,Co-Calculus II,17,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,D1,4169,Fall 2016,Co-Calculus II,7,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10149,MA,42,DIST,4152,Spring 2015,Co-Calculus II,74,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,4,4159,Fall 2015,Calculus I,99,LEC,"Martin,Christopher J."
16300,Active,8732,MA,131,6,4159,Fall 2015,Calculus I,94,LEC,"Martin,Christopher J."
16300,Active,8732,MA,131,7,4159,Fall 2015,Calculus I,72,LEC,"Martin,Christopher J."
16300,Active,8732,MA,131,51,4189,Fall 2018,Calculus I,20,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,52,4189,Fall 2018,Calculus I,22,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,53,4189,Fall 2018,Calculus I,22,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,54,4189,Fall 2018,Calculus I,20,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,61,4189,Fall 2018,Calculus I,16,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,61,4199,Fall 2019,Calculus I,15,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,62,4189,Fall 2018,Calculus I,14,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,62,4199,Fall 2019,Calculus I,19,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,63,4189,Fall 2018,Calculus I,16,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,63,4199,Fall 2019,Calculus I,16,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,64,4189,Fall 2018,Calculus I,10,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,64,4199,Fall 2019,Calculus I,14,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,2,4159,Fall 2015,Calculus I,109,LEC,"Morrison,Sara A."
16300,Active,8733,MA,132,21,4159,Fall 2015,Calculus II,30,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,22,4159,Fall 2015,Calculus II,30,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,23,4159,Fall 2015,Calculus II,22,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,24,4159,Fall 2015,Calculus II,27,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,41,4192,Spring 2019,Calculus II,9,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,42,4192,Spring 2019,Calculus II,16,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,43,4192,Spring 2019,Calculus II,21,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8733,MA,132,44,4192,Spring 2019,Calculus II,0,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,1,4192,Spring 2019,Intro College Mathematics,23,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,1,4202,Spring 2020,Intro College Mathematics,18,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,11,4192,Spring 2019,Intro College Mathematics,12,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,11,4202,Spring 2020,Intro College Mathematics,9,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,12,4192,Spring 2019,Intro College Mathematics,11,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10506,MA,180,12,4202,Spring 2020,Intro College Mathematics,9,DIS,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,10191,MA,239,1,4202,Spring 2020,Elementary Linear Algebra,21,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8747,STAT,282,D1,4186,Summer 2018,General Statistics,1,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8747,STAT,282,D1,4206,Summer 2020,General Statistics,8,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,11398,STAT,318,2,4182,Spring 2018,Biostatistics,20,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,11398,STAT,318,10,4182,Spring 2018,Biostatistics,9,LAB,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,11398,STAT,318,20,4182,Spring 2018,Biostatistics,26,LAB,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,11398,STAT,318,30,4182,Spring 2018,Biostatistics,25,LAB,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8768,MA,339,1,4186,Summer 2018,Applied Linear Algebra,3,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8768,MA,339,1,4199,Fall 2019,Applied Linear Algebra,82,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8768,MA,339,D1,4206,Summer 2020,Applied Linear Algebra,11,LEC,"Batthana Mudiyanselage,Shandeepa Dilhani Wickramas"
16300,Active,8732,MA,131,11,4152,Spring 2015,Calculus I,16,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,12,4152,Spring 2015,Calculus I,30,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,13,4152,Spring 2015,Calculus I,26,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,41,4149,Fall 2014,Calculus I,21,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,42,4149,Fall 2014,Calculus I,19,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,43,4149,Fall 2014,Calculus I,26,DIS,"Beadle IV,Herbert A."
16300,Active,8732,MA,131,44,4149,Fall 2014,Calculus I,18,DIS,"Beadle IV,Herbert A."
16300,Active,8742,MA,231,21,4209,Fall 2020,Calculus III,16,DIS,"Beattie,Hayden Radcliffe"
16300,Active,8742,MA,231,22,4209,Fall 2020,Calculus III,17,DIS,"Beattie,Hayden Radcliffe"
16300,Active,8743,MA,232,11,4202,Spring 2020,Elementary Differential Eq,16,DIS,"Beattie,Hayden Radcliffe"
16300,Active,8776,MA,377,10,4219,Fall 2021,Numerical Methods,12,LAB,"Beattie,Hayden Radcliffe"
16300,Active,10507,MA,181,11,4149,Fall 2014,Basic Calculus,24,DIS,"Beaulieu,Shawn L."
16300,Active,8742,MA,231,33,4152,Spring 2015,Calculus III,11,DIS,"Beaulieu,Shawn L."
16300,Active,8726,MA,41,5,4179,Fall 2017,Co-Calculus Mathematics,29,LEC,"Beauregard,Joshua D."
16300,Active,8726,MA,41,7,4179,Fall 2017,Co-Calculus Mathematics,83,LEC,"Beauregard,Joshua D."
16300,Active,8726,MA,41,8,4179,Fall 2017,Co-Calculus Mathematics,37,LEC,"Beauregard,Joshua D."
16300,Active,8732,MA,131,21,4169,Fall 2016,Calculus I,27,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,22,4169,Fall 2016,Calculus I,19,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,23,4169,Fall 2016,Calculus I,16,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,24,4169,Fall 2016,Calculus I,23,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,51,4159,Fall 2015,Calculus I,10,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,52,4159,Fall 2015,Calculus I,10,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,53,4159,Fall 2015,Calculus I,8,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,54,4159,Fall 2015,Calculus I,8,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,61,4149,Fall 2014,Calculus I,21,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,62,4149,Fall 2014,Calculus I,18,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,63,4149,Fall 2014,Calculus I,16,DIS,"Beauregard,Joshua D."
16300,Active,8732,MA,131,64,4149,Fall 2014,Calculus I,15,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,21,4162,Spring 2016,Calculus II,30,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,22,4162,Spring 2016,Calculus II,31,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,23,4162,Spring 2016,Calculus II,30,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,24,4162,Spring 2016,Calculus II,28,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,41,4152,Spring 2015,Calculus II,20,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,42,4152,Spring 2015,Calculus II,26,DIS,"Beauregard,Joshua D."
16300,Active,8733,MA,132,43,4152,Spring 2015,Calculus II,24,DIS,"Beauregard,Joshua D."
16300,Active,8743,MA,232,1,4192,Spring 2019,Elementary Differential Eq,52,LEC,"Beauregard,Joshua D."
16300,Active,8743,MA,232,2,4192,Spring 2019,Elementary Differential Eq,64,LEC,"Beauregard,Joshua D."
16300,Active,8743,MA,232,3,4192,Spring 2019,Elementary Differential Eq,88,LEC,"Beauregard,Joshua D."
16300,Active,8776,MA,377,31,4146,Summer 2014,Numerical Methods,1,LEC,"Beauregard,Matthew Alan"
16300,Active,8743,MA,232,11,4162,Spring 2016,Elementary Differential Eq,8,DIS,"Bell,Meagan"
16300,Active,8743,MA,232,13,4172,Spring 2017,Elementary Differential Eq,25,DIS,"Bell,Meagan"
16300,Active,8743,MA,232,22,4159,Fall 2015,Elementary Differential Eq,26,DIS,"Bell,Meagan"
16300,Active,10506,MA,180,24,4219,Fall 2021,Intro College Mathematics,13,DIS,"Bennett,Cole Webb"
16300,Active,8732,MA,131,51,4149,Fall 2014,Calculus I,11,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,52,4149,Fall 2014,Calculus I,21,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,53,4149,Fall 2014,Calculus I,13,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,54,4149,Fall 2014,Calculus I,17,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,71,4159,Fall 2015,Calculus I,17,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,72,4159,Fall 2015,Calculus I,18,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,73,4159,Fall 2015,Calculus I,21,DIS,"Bhowmick,Suman"
16300,Active,8732,MA,131,74,4159,Fall 2015,Calculus I,17,DIS,"Bhowmick,Suman"
16300,Active,8733,MA,132,41,4162,Spring 2016,Calculus II,26,DIS,"Bhowmick,Suman"
16300,Active,8733,MA,132,42,4162,Spring 2016,Calculus II,28,DIS,"Bhowmick,Suman"
16300,Active,8733,MA,132,43,4162,Spring 2016,Calculus II,29,DIS,"Bhowmick,Suman"
16300,Active,10507,MA,181,23,4192,Spring 2019,Basic Calculus,21,DIS,"Bialek,Jarod"
16300,Active,10506,MA,180,11,4159,Fall 2015,Intro College Mathematics,21,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,11,4182,Spring 2018,Basic Calculus,26,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,12,4162,Spring 2016,Basic Calculus,26,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,12,4182,Spring 2018,Basic Calculus,24,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,13,4182,Spring 2018,Basic Calculus,10,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,15,4162,Spring 2016,Basic Calculus,14,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,15,4172,Spring 2017,Basic Calculus,26,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,15,4182,Spring 2018,Basic Calculus,23,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,16,4162,Spring 2016,Basic Calculus,3,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,16,4172,Spring 2017,Basic Calculus,3,DIS,"Bingham,Sara"
16300,Active,10507,MA,181,16,4182,Spring 2018,Basic Calculus,4,DIS,"Bingham,Sara"
16300,Active,8743,MA,232,3,4149,Fall 2014,Elementary Differential Eq,111,LEC,"Black,Kelly Joseph"
16300,Active,8743,MA,232,31,4149,Fall 2014,Elementary Differential Eq,31,DIS,"Black,Kelly Joseph"
16300,Active,8743,MA,232,32,4149,Fall 2014,Elementary Differential Eq,28,DIS,"Black,Kelly Joseph"
16300,Active,8743,MA,232,33,4149,Fall 2014,Elementary Differential Eq,24,DIS,"Black,Kelly Joseph"
16300,Active,8743,MA,232,34,4149,Fall 2014,Elementary Differential Eq,29,DIS,"Black,Kelly Joseph"
16300,Active,8747,STAT,282,1,4152,Spring 2015,General Statistics,73,LEC,"Black,Kelly Joseph"
16300,Active,8747,STAT,282,11,4152,Spring 2015,General Statistics,24,DIS,"Black,Kelly Joseph"
16300,Active,8747,STAT,282,12,4152,Spring 2015,General Statistics,25,DIS,"Black,Kelly Joseph"
16300,Active,8747,STAT,282,13,4152,Spring 2015,General Statistics,24,DIS,"Black,Kelly Joseph"
16300,Active,8774,MA,362,1,4152,Spring 2015,Complex Analysis/Applications,10,LEC,"Black,Kelly Joseph"
16300,Active,8779,STAT,383,3,4149,Fall 2014,Probability and Statistics,76,LEC,"Black,Kelly Joseph"
16300,Active,8780,STAT,384,92,4152,Spring 2015,Applied Statistics II,1,LEC,"Black,Kelly Joseph"
16300,Active,8782,MA,401,92,4149,Fall 2014,Directed Study in Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8782,MA,401,92,4159,Fall 2015,Directed Study in Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8782,MA,401,92,4169,Fall 2016,Directed Study in Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8786,MA,405,92,4152,Spring 2015,Directed Study in Applied Math,0,IND,"Black,Kelly Joseph"
16300,Active,8786,MA,405,92,4162,Spring 2016,Directed Study in Applied Math,0,IND,"Black,Kelly Joseph"
16300,Active,8819,STAT,488,92,4149,Fall 2014,Statistics Projects,0,IND,"Black,Kelly Joseph"
16300,Active,8819,STAT,488,92,4159,Fall 2015,Statistics Projects,0,IND,"Black,Kelly Joseph"
16300,Active,8840,MA,562,1,4152,Spring 2015,Complex Analysis/ Applications,7,LEC,"Black,Kelly Joseph"
16300,Active,8883,MA,701,92,4149,Fall 2014,Directed Study in Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8883,MA,701,92,4159,Fall 2015,Directed Study in Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8887,MA,705,92,4149,Fall 2014,DS in Applied Mathematics,1,IND,"Black,Kelly Joseph"
16300,Active,8887,MA,705,92,4152,Spring 2015,DS in Applied Mathematics,2,IND,"Black,Kelly Joseph"
16300,Active,8887,MA,705,92,4159,Fall 2015,DS in Applied Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8887,MA,705,92,4162,Spring 2016,DS in Applied Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8887,MA,705,92,4172,Spring 2017,DS in Applied Mathematics,0,IND,"Black,Kelly Joseph"
16300,Active,8889,MA,707,92,4149,Fall 2014,DS in Numerical Analysis,1,IND,"Black,Kelly Joseph"
16300,Active,8889,MA,707,92,4159,Fall 2015,DS in Numerical Analysis,0,IND,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4146,Summer 2014,"Thesis, Dissertation or Sp Pro",1,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4149,Fall 2014,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4152,Spring 2015,"Thesis, Dissertation or Sp Pro",1,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4156,Summer 2015,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4159,Fall 2015,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4162,Spring 2016,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4166,Summer 2016,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,8905,MA,810,92,4172,Spring 2017,"Thesis, Dissertation or Sp Pro",0,THE,"Black,Kelly Joseph"
16300,Active,10506,MA,180,11,4162,Spring 2016,Intro College Mathematics,17,DIS,"Blowers,Dallas Jeffery"
16300,Active,8747,STAT,282,13,4172,Spring 2017,General Statistics,11,DIS,"Blowers,Dallas Jeffery"
16300,Active,8747,STAT,282,15,4179,Fall 2017,General Statistics,4,DIS,"Blowers,Dallas Jeffery"
16300,Active,8742,MA,231,12,4152,Spring 2015,Calculus III,27,DIS,"Bokhiria,Jayesh B."
16300,Active,8742,MA,231,13,4149,Fall 2014,Calculus III,29,DIS,"Bokhiria,Jayesh B."
16300,Active,8742,MA,231,22,4152,Spring 2015,Calculus III,24,DIS,"Bokhiria,Jayesh B."
16300,Active,8747,STAT,282,30,4149,Fall 2014,General Statistics,17,LAB,"Bokhiria,Jayesh B."
16300,Active,8776,MA,377,1,4159,Fall 2015,Numerical Methods,37,LEC,"Bollt,Erik Matthew"
16300,Active,8776,MA,377,10,4159,Fall 2015,Numerical Methods,37,LAB,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4149,Fall 2014,Directed Study in Applied Math,1,IND,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4152,Spring 2015,Directed Study in Applied Math,0,IND,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4159,Fall 2015,Directed Study in Applied Math,0,IND,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4162,Spring 2016,Directed Study in Applied Math,1,IND,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4169,Fall 2016,Directed Study in Applied Math,0,IND,"Bollt,Erik Matthew"
16300,Active,8786,MA,405,65,4172,Spring 2017,Directed Study in Applied Math,1,IND,"Bollt,Erik Matthew"
16300,Active,8833,MA,531,1,4149,Fall 2014,"Initial & BVPs, Partial DiffEQ",11,LEC,"Bollt,Erik Matthew"
16300,Active,10538,MA,563,1,4162,Spring 2016,Applied Dynamical Systems,10,LEC,"Bollt,Erik Matthew"
16300,Active,10538,MA,563,1,4182,Spring 2018,Applied Dynamical Systems,10,LEC,"Bollt,Erik Matthew"
16300,Active,8842,MA,571,1,4152,Spring 2015,Numerical Solution of Diff Eq,14,LEC,"Bollt,Erik Matthew"
16300,Active,8894,MA,719,65,4152,Spring 2015,DS in Nonlinear Processes,0,IND,"Bollt,Erik Matthew"
16300,Active,8894,MA,719,65,4162,Spring 2016,DS in Nonlinear Processes,0,IND,"Bollt,Erik Matthew"
16300,Active,8894,MA,719,65,4172,Spring 2017,DS in Nonlinear Processes,0,IND,"Bollt,Erik Matthew"
16300,Active,8898,MA,725,1,4149,Fall 2014,Seminar in Applied Mathematics,12,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4159,Fall 2015,Seminar in Nonlinear Processes,8,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4179,Fall 2017,Seminar in Nonlinear Processes,4,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4182,Spring 2018,Seminar in Nonlinear Processes,2,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4189,Fall 2018,Seminar in Nonlinear Processes,8,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4192,Spring 2019,Seminar in Nonlinear Processes,10,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4199,Fall 2019,Seminar in Nonlinear Processes,7,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4202,Spring 2020,Seminar in Nonlinear Processes,7,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4209,Fall 2020,Seminar in Nonlinear Processes,8,SEM,"Bollt,Erik Matthew"
16300,Active,8904,MA,739,1,4212,Spring 2021,Seminar in Nonlinear Processes,7,SEM,"Bollt,Erik Matthew"
